Id,city,History,Millage,Ratings,Year,Make,Model,Transmission,Age,Price
15619,Lagos,local,218210,4,2008,Toyota,Matrix,Automatic,12,1505000
15620,Lagos,local,114146,5,2008,Ford,Focus,Automatic,12,930000
15621,Abuja,local,90442,4,2008,Lexus,GX470,Automatic,12,3460000
15622,Abuja,local,170440,4,2008,Volkswagen,Passat,Automatic,12,1370000
15623,Port Harcourt,local,176144,5,2008,Nissan,Pathfinder,Automatic,12,582500
15624,Lagos,local,198252,4,2008,Mercedes-Benz,Cls550,Automatic,12,1735000
15625,Port Harcourt,local,120654,4,2008,Honda,Cr-V,Automatic,12,1032500
15626,Lagos,local,17870,3,2008,Suzuki,AERIO,Automatic,12,1032500
15627,Lagos,local,123528,3,2008,Hyundai,Sonata,Automatic,12,2425000
15628,Lagos,foreign,74301,5,2008,Honda,Accord,Automatic,12,815000
15629,Abuja,foreign,77997,3,2008,Toyota,Matrix,Automatic,12,2270000
15630,Lagos,local,309686,5,1999,Toyota,4Runner,Automatic,21,582500
15631,Lagos,local,99942,3,2008,Kia,Optima,Automatic,12,3000000
15632,Ibadan,foreign,28516,4,2008,Toyota,Corolla,Automatic,12,3057500
15633,Lagos,local,286041,4,1975,Mercedes-Benz,W123,Automatic,45,3460000
15634,Port Harcourt,local,113407,5,2008,Hyundai,Tucson,Automatic,12,585000
15636,Lagos,local,180983,4,2008,Honda,Pilot,Automatic,12,826500
15637,Lagos,local,161239,3,2008,Mercedes-Benz,VIANO,Automatic,12,1595000
15638,Lagos,local,49244,,2008,Toyota,Rav4,Automatic,12,2500000
15639,Port Harcourt,local,172200,4,2008,Honda,Cr-V,Automatic,12,872500
15640,Port Harcourt,local,21037,3,2008,Toyota,Camry,Automatic,12,1344000
15641,Lagos,local,17254,2,2008,Infiniti,Fx,Automatic,12,6335000
15642,Port Harcourt,local,233420,4,2008,Acura,Mdx,Automatic,12,585000
15643,Lagos,local,112167,3,2008,Toyota,Land Cruiser Prado,Automatic,12,12110000
15644,Lagos,foreign,39325,3,2008,Honda,Accord Crosstour,Automatic,12,8060000
15645,Lagos,local,281243,,2008,Lexus,Es 300,Automatic,12,470000
15646,Lagos,foreign,200864,3,2008,Mercedes-Benz,E350,Automatic,12,6910000
15647,Port Harcourt,local,45000,2,2008,Mercedes-Benz,E350,Automatic,12,5081500
15648,Owerri,local,96630,3,2008,Toyota,Sienna,Automatic,12,2885000
15649,Abuja,local,122142,4,2008,Toyota,Rav4,Automatic,12,1850000
15650,Lagos,foreign,210109,3,2008,Nissan,Murano,Automatic,12,3000000
15651,Abuja,local,304330,4,1999,Mercedes-Benz,Ml320,Automatic,21,585000
15652,Port Harcourt,local,169656,4,2008,Toyota,Camry,Automatic,12,1160000
15653,Port Harcourt,local,123626,3,2008,Volvo,S60,Automatic,12,1390000
15654,Lagos,local,238557,5,2008,Hyundai,Santa Fe,Automatic,12,976250
15655,Ibadan,foreign,299999,4,2008,Toyota,Corolla,Automatic,12,2540000
15656,Lagos,local,31315,4,2008,Hyundai,Accent,Automatic,12,2495000
15657,Lagos,local,90196,4,2008,Kia,Spectra,Automatic,12,863750
15658,Lagos,local,212112,4,2008,Honda,Cr-V,Automatic,12,700000
15659,Lagos,local,333333,3,2008,Lexus,Rx 330,Automatic,12,2832500
15660,Abuja,foreign,531598,3,2008,Mercedes-Benz,Gl450,Automatic,12,5760000
15661,Lagos,local,175727,3,2008,Toyota,Land Cruiser Prado,Automatic,12,9020000
15662,Lagos,local,123901,4,2008,Chevrolet,Trailblazer,Automatic,12,695000
15663,Lagos,foreign,336548,3,2008,Ford,F-150,Automatic,12,6335000
15664,Lagos,local,100029,3,2008,Nissan,Altima,Automatic,12,1160000
15665,Lagos,local,248018,4,2008,Mercedes-Benz,C230,Automatic,12,805000
15666,Lagos,local,214922,4,2008,Acura,Mdx,Automatic,12,815000
15667,Lagos,foreign,124011,5,2008,Toyota,Corolla,Automatic,12,3000000
15668,Abuja,local,65402,3,2008,Mercedes-Benz,Gl450,Automatic,12,4520000
15669,Lagos,local,44908,5,2008,Toyota,Land Cruiser Prado,Automatic,12,1505000
15670,Onitsha,foreign,147069,3,2008,Mercedes-Benz,C300,Automatic,12,5185000
15671,Abuja,foreign,121749,3,2008,Toyota,Camry,Automatic,12,2770000
15672,Port Harcourt,local,268098,4,1999,Toyota,Solara,Automatic,21,700000
15673,Lagos,foreign,95878,4,2008,Toyota,Camry,Automatic,12,2942500
15674,Abuja,local,41532,3,2008,Volkswagen,CC,Automatic,12,3575000
15675,Owerri,local,105902,3,2008,Acura,Mdx,Automatic,12,815000
15676,Lagos,foreign,4897,3,2008,Hyundai,Accent,Automatic,12,5645000
15677,Lagos,foreign,77979,4,2008,Honda,Odyssey,Automatic,12,6565000
15678,Port Harcourt,local,123435,5,2008,Land,Rover Range Rover Sport,Automatic,12,1390000
15679,Lagos,local,19396,5,2008,Toyota,Corolla,Automatic,12,1309500
15680,Lagos,local,56018,5,2008,Honda,Accord,Automatic,12,1651250
15681,Lagos,foreign,193319,4,2008,Mercedes-Benz,Ml320,Automatic,12,1620000
15682,Lagos,local,166992,3,2008,Toyota,Sienna,Automatic,12,1275000
15683,Lagos,local,209876,4,2008,Toyota,Rav4,Automatic,12,863750
15684,Lagos,foreign,280037,4,2008,Ford,F-150,Automatic,12,2310000
15685,Lagos,foreign,36016,5,2008,Mercedes-Benz,C300,Automatic,12,6335000
15686,Lagos,local,183926,3,2008,Mercedes-Benz,E350,Automatic,12,4840000
15687,Lagos,local,127197,4,2008,Sequoia,2003,Automatic,12,976250
15688,Lagos,local,183321,5,2008,Toyota,4Runner,Automatic,12,638750
15689,Port Harcourt,local,2005,5,2008,Toyota,Avalon,Automatic,12,1160000
15690,Lagos,local,136651,5,2008,Nissan,Pathfinder,Automatic,12,585000
15691,Abuja,local,176486,3,2008,Lexus,Es 330,Automatic,12,1735000
15692,Abuja,foreign,204436,3,2008,Mercedes-Benz,Ml350,Automatic,12,4610000
15693,Lagos,foreign,90865,3,2008,Toyota,Corolla,Automatic,12,3115000
15694,Lagos,local,158468,4,2008,Mercedes-Benz,Gl450,Automatic,12,5760000
15695,Lagos,local,90434,4,2008,Nissan,Pathfinder,Automatic,12,1145000
15696,Lagos,foreign,87773,5,2008,Toyota,Corolla,Automatic,12,2195000
15697,Lagos,local,221044,4,2008,Lexus,Es 300,Automatic,12,1426250
15698,Lagos,local,262770,5,1996,Toyota,Avalon,Automatic,24,413750
15699,Port Harcourt,local,1,3,2008,Acura,Zdx,Automatic,12,4150000
15700,Lagos,local,17930,2,2008,Honda,City,Automatic,12,4035000
15701,Lagos,local,77559,3,2008,Honda,Pilot,Automatic,12,4610000
15702,Lagos,local,176855,4,2008,Mazda,Millenia,Automatic,12,470000
15703,Onitsha,foreign,423378,3,2008,Honda,Accord Crosstour,Automatic,12,4035000
15704,Lagos,foreign,109462,5,2008,Ford,F-150,Automatic,12,2870000
15706,Lagos,local,118198,3,2008,Toyota,Corolla,Automatic,12,3805000
15707,Lagos,local,92123,5,2008,Chrysler,Pacifica,Automatic,12,585000
15708,Lagos,local,225592,5,2008,Toyota,Camry,Automatic,12,1390000
15709,Abuja,local,176545,4,2008,Peugeot,407,Automatic,12,1160000
15710,Port Harcourt,local,3415,1,2008,Kia,Sorento,Automatic,12,10360000
15711,Lagos,local,198975,4,2008,Toyota,Corolla,Automatic,12,2832500
15712,Lagos,local,112472,5,2008,Mazda,323,Automatic,12,527500
15713,Port Harcourt,local,126703,4,2008,Honda,Pilot,Automatic,12,872500
15714,Lagos,foreign,195621,5,2008,Lexus,Rx 300,Automatic,12,1447500
15715,Lagos,foreign,122120,4,2008,Dodge,Durango,Automatic,12,642500
15716,Port Harcourt,local,90876,3,2008,Kia,Cerato,Automatic,12,1735000
15717,Lagos,local,1,4,2008,Toyota,Rav4,Automatic,12,2157500
15718,Port Harcourt,local,84187,3,2008,Toyota,Highlander,Automatic,12,3460000
15719,Lagos,local,121060,4,2008,Kia,Cerato,Automatic,12,1505000
15720,Lagos,foreign,285157,3,2008,Toyota,Corolla,Automatic,12,2137500
15721,Lagos,local,134134,,2008,Suzuki,Sx4,Automatic,12,470000
15722,Lagos,local,106926,4,2008,Toyota,Avensis,Automatic,12,3230000
15723,Abuja,local,106587,5,2008,Land,Rover Range Rover HSE,Automatic,12,4610000
15724,Abuja,local,137929,3,2008,Nissan,Maxima,Automatic,12,807500
15725,Abuja,foreign,2011,,2008,Land,Rover Lr4,Automatic,12,9785000
15726,Lagos,local,154863,4,2008,Nissan,Pathfinder,Automatic,12,757500
15727,Lagos,local,159016,5,2008,Honda,Cr-V,Automatic,12,616250
15728,Onitsha,foreign,147903,3,2008,Nissan,Altima,Automatic,12,1965000
15729,Lagos,local,134082,3,2008,Toyota,Tundra,Automatic,12,4236250
15730,Port Harcourt,local,182092,4,2008,Toyota,Sequoia,Automatic,12,1370000
15731,Abuja,local,297756,3,2008,6,2004,Automatic,12,863750
15732,Abuja,foreign,10559,3,2008,Hyundai,Elantra,Automatic,12,6335000
15733,Lagos,local,174168,5,2008,Lexus,Gs 300,Automatic,12,1735000
15734,Lagos,local,2006,4,2008,Mercedes-Benz,S430,Automatic,12,872500
15735,Lagos,local,230672,5,2008,Toyota,Camry,Automatic,12,815000
15736,Port Harcourt,local,287574,4,2008,Toyota,Sienna,Automatic,12,1206000
15737,Lagos,local,319988,5,1999,Lexus,Rx 300,Automatic,21,1160000
15738,Ilorin,local,160122,4,2008,Kia,Sedona,Automatic,12,470000
15739,Lagos,foreign,108840,3,2008,Mercedes-Benz,C300,Automatic,12,4035000
15740,Lagos,foreign,147224,4,2008,Ford,Mustang,Automatic,12,2885000
15741,Lagos,local,68250,5,2008,Hyundai,I10,Automatic,12,757500
15742,Lagos,local,175250,5,2008,Nissan,Quest,Automatic,12,815000
15743,Lagos,local,186690,4,1996,Infiniti,I30,Automatic,24,391250
15744,Abuja,local,395494,,2008,Mitsubishi,Galant,Automatic,12,355000
15745,Lagos,foreign,74349,3,2008,Toyota,Corolla,Automatic,12,2770000
15746,Owerri,local,117331,3,2008,Toyota,Corolla,Automatic,12,1965000
15747,Lagos,foreign,194578,4,2008,Toyota,Camry,Automatic,12,2540000
15748,Lagos,local,298715,4,1994,Lexus,Gs 300,Automatic,26,670000
15749,Port Harcourt,local,290427,4,2008,Toyota,Corolla,Automatic,12,1332500
15750,Lagos,local,260079,3,2008,Mercedes-Benz,Ml320,Automatic,12,930000
15751,Lagos,local,105426,5,2008,Toyota,Rav4,Automatic,12,1102500
15752,Lagos,foreign,125168,3,2008,Odyssey,2015,Automatic,12,6545000
15753,Lagos,local,179999,5,1999,Nissan,Altima,Automatic,21,447000
15754,Lagos,foreign,91000,3,2008,Toyota,Venza,Automatic,12,5645000
15755,Port Harcourt,foreign,115081,3,2008,Lexus,Es 300,Automatic,12,2425000
15756,Lagos,foreign,155960,3,2008,BMW,3 Series,Automatic,12,3000000
15758,Port Harcourt,local,121507,5,2008,Mazda,Mpv,Automatic,12,470000
15760,Lagos,local,73656,4,2008,Toyota,Land Cruiser Prado,Automatic,12,8060000
15764,Port Harcourt,local,72685,3,2008,Lexus,GS 350,Automatic,12,4035000
15765,Lagos,local,2002,4,2008,BMW,7 Series,Automatic,12,1620000
15766,Lagos,local,256393,3,2008,Toyota,Tacoma,Automatic,12,3690000
15767,Lagos,local,57854,4,2008,Rover,Range Rover HSE 2009,Automatic,12,2885000
15768,Abuja,local,68679,4,2008,Porsche,Cayenne,Automatic,12,2540000
15769,Ilorin,foreign,203017,5,1998,Audi,A6,Automatic,22,930000
15770,Lagos,foreign,86458,3,2008,Land,Rover Lr2,Automatic,12,1850000
15771,Lagos,local,71450,2,2008,Land,Rover Range Rover Sport,Automatic,12,8060000
15772,Lagos,local,136949,4,2008,Honda,Accord,Automatic,12,930000
15773,Lagos,local,125230,3,2008,Renault,Scenic,Automatic,12,700000
15774,Abuja,local,106028,3,2008,Ford,Taurus,Automatic,12,2885000
15775,Abuja,local,70212,3,2008,BMW,5 Series,Automatic,12,4380000
15776,Port Harcourt,local,235250,5,2008,Honda,Cr-V,Automatic,12,872500
15777,Lagos,local,221393,4,2008,Honda,Accord,Automatic,12,412500
15778,Lagos,local,242267,4,2008,Honda,Pilot,Automatic,12,585000
15779,Port Harcourt,local,189548,4,2008,Honda,Accord,Automatic,12,470000
15780,Lagos,local,216511,5,2008,Acura,Mdx,Automatic,12,930000
15781,Abuja,local,215000,5,2008,Peugeot,407,Automatic,12,470000
15782,Lagos,local,352668,5,2008,Ford,Explorer,Automatic,12,757500
15783,Lagos,foreign,338145,4,2008,Mercedes-Benz,Gl450,Automatic,12,8060000
15784,Asaba,local,201345,3,2008,Lexus,Es,Automatic,12,2080000
15785,Port Harcourt,local,105350,4,2008,Toyota,Corolla,Automatic,12,1792500
15786,Lagos,local,55479,3,2008,Hyundai,Ix35,Automatic,12,3200000
15787,Lagos,foreign,50943,3,2008,Mercedes-Benz,Glk350,Automatic,12,7140000
15788,Lagos,local,2006,4,2008,Nissan,Quest,Automatic,12,585000
15789,Lagos,local,161968,4,2008,Mazda,Tribute,Automatic,12,527500
15790,Abuja,local,208538,3,2008,S500,2001,Automatic,12,815000
15791,Lagos,local,1,4,1998,Mercedes-Benz,Ml320,Automatic,22,1735000
15792,Lagos,local,230296,5,2008,Jeep,Grand Cherokee,Automatic,12,470000
15793,Lagos,local,181914,3,2008,Toyota,Avalon,Automatic,12,1505000
15794,Lagos,local,153315,5,1997,Dodge,Ram,Automatic,23,1102500
15795,Abuja,local,69025,4,2008,BMW,320i,Automatic,12,1850000
15796,Lagos,local,2003,4,2008,Mercedes-Benz,C320,Automatic,12,677000
15797,Lagos,foreign,99445,4,2008,Toyota,Corolla,Automatic,12,2195000
15798,Lagos,local,97922,3,2008,Hyundai,Sonata,Automatic,12,1965000
15799,Lagos,local,203863,4,2008,Escape,2013,Automatic,12,2540000
15800,Lagos,foreign,170495,4,2008,Nissan,Altima,Automatic,12,1850000
15801,Abuja,foreign,264745,3,2008,Lexus,Gs,Automatic,12,2655000
15802,Lagos,foreign,185873,5,2008,Mercedes-Benz,Gl450,Automatic,12,6335000
15803,Lagos,local,104422,5,2008,Nissan,Primera,Automatic,12,550500
15804,Lagos,foreign,99594,4,2008,Touareg,2004,Automatic,12,1160000
15805,Lagos,local,30625,3,2008,Qx56,2013,Automatic,12,6910000
15806,Lagos,local,95562,4,2008,Mercedes-Benz,Gl450,Automatic,12,2310000
15807,Abuja,foreign,143431,2,2008,Porsche,Cayenne,Automatic,12,6335000
15808,Abuja,local,256981,4,2008,Honda,Accord,Automatic,12,780500
15809,Abuja,local,117759,5,2008,Toyota,Camry,Automatic,12,1447500
15810,Lagos,local,147289,4,2008,Volkswagen,Touareg,Automatic,12,987500
15811,Lagos,local,54519,4,2008,Audi,A4,Automatic,12,2655000
15812,Lagos,foreign,219133,3,2008,Toyota,Avalon,Automatic,12,3805000
15813,Lagos,foreign,127459,3,2008,Nissan,Murano,Automatic,12,1735000
15814,Port Harcourt,foreign,295119,3,2008,Lexus,Rx,Automatic,12,2252500
15815,Lagos,local,229487,4,2008,Toyota,Corolla,Automatic,12,1275000
15816,Onitsha,local,354159,5,1994,Mercedes-Benz,C220 Cdi,Automatic,26,447000
15817,Lagos,foreign,92785,3,2008,Peugeot,407,Automatic,12,1505000
15818,Abuja,local,155341,3,2008,Toyota,Sienna,Automatic,12,2310000
15819,Lagos,local,126078,5,2008,Toyota,KLUGER(HIGHLANDER),Automatic,12,5472500
15820,Lagos,foreign,64426,2,2008,Mercedes-Benz,GLS,Automatic,12,30800000
15821,Lagos,local,180015,4,2008,Kia,Opirus,Automatic,12,527500
15822,Abuja,local,277818,3,2008,Toyota,Corolla,Automatic,12,2080000
15823,Ilorin,local,115426,4,2008,Toyota,Solara,Automatic,12,1160000
15824,Lagos,foreign,95137,4,2008,Lexus,Rx 350,Automatic,12,4150000
15825,Abuja,local,242381,5,2008,Toyota,Corolla,Automatic,12,527500
15826,Abuja,local,109064,4,2008,Honda,Accord,Automatic,12,1160000
15827,Lagos,local,155207,5,2008,Ford,Focus,Automatic,12,642500
15828,Port Harcourt,local,147856,3,2008,Ford,Edge,Automatic,12,1965000
15829,Abuja,foreign,62274,3,2008,Honda,Accord,Automatic,12,4955000
15830,Lagos,local,177982,4,2008,Nissan,Altima,Automatic,12,613750
15831,Lagos,foreign,128719,3,2008,Toyota,Yaris,Automatic,12,4247750
15832,Port Harcourt,foreign,102817,3,2008,Toyota,Sienna,Automatic,12,3000000
15833,Lagos,local,177241,5,2008,Ford,F-150,Automatic,12,930000
15834,Lagos,local,118673,4,2008,Kia,Rio,Automatic,12,1505000
15835,Ibadan,local,24681,2,2008,Honda,Cr-V,Automatic,12,7830000
15836,Lagos,local,236441,4,2008,Toyota,Camry,Automatic,12,585000
15837,Abuja,local,87815,4,2008,Volkswagen,Passat,Automatic,12,1160000
15838,Port Harcourt,local,98155,5,2008,Honda,City,Automatic,12,585000
15839,Abuja,local,232659,3,2008,Lexus,Rx 300,Automatic,12,1735000
15840,Lagos,local,67098,5,2008,Corolla,2002,Automatic,12,619500
15841,Port Harcourt,local,233369,4,2008,Honda,Cr-V,Automatic,12,815000
15842,Lagos,local,227366,5,2008,Toyota,HiAce,Automatic,12,2540000
15843,Lagos,local,128384,3,2008,Lexus,Es,Automatic,12,1735000
15844,Lagos,foreign,102074,5,2008,Toyota,Corolla,Automatic,12,2885000
15845,Abuja,local,186908,5,2008,Honda,Accord,Automatic,12,930000
15846,Lagos,foreign,102674,4,2008,Toyota,Camry,Automatic,12,2080000
15847,Abuja,local,188177,4,2008,Toyota,Corolla,Automatic,12,1677500
15848,Lagos,local,2003,,2008,Hyundai,Santa Fe,Automatic,12,585000
15849,Lagos,local,243476,4,2008,Nissan,Altima,Automatic,12,987500
15850,Lagos,foreign,148264,3,2008,Dodge,Charger,Automatic,12,5760000
15851,Lagos,local,211547,5,2008,Mercedes-Benz,E320,Automatic,12,976000
15852,Lagos,local,145412,4,1998,Audi,A6,Automatic,22,527500
15853,Lagos,foreign,86199,3,2008,Mercedes-Benz,Glk350,Automatic,12,8060000
15854,Lagos,foreign,192755,3,2008,Mazda,mpv,Automatic,12,1447500
15855,Lagos,foreign,126186,3,2008,BMW,X5,Automatic,12,6335000
15856,Lagos,foreign,96149,2,2008,Mercedes-Benz,GLE350,Automatic,12,17835000
15857,Port Harcourt,foreign,76260,3,2008,Toyota,Camry,Automatic,12,3000000
15858,Lagos,foreign,43909,3,2008,Toyota,Corolla,Automatic,12,5100000
15859,Port Harcourt,foreign,45837,4,2008,Toyota,Matrix,Automatic,12,2942500
15860,Lagos,foreign,11744,4,2008,Toyota,Corolla,Automatic,12,5580000
15861,Abuja,local,122397,3,2008,Elantra,2013,Automatic,12,1735000
15862,Port Harcourt,local,223092,4,2008,Lexus,Rx 300,Automatic,12,1160000
15863,Abuja,local,2007,4,2008,Acadia,2007,Automatic,12,1275000
15864,Lagos,local,192686,3,2008,Ford,Edge,Automatic,12,1700000
15865,Lagos,local,238050,5,2008,Nissan,Altima,Automatic,12,470000
15866,Port Harcourt,local,46683,4,2008,Land,Rover Range Rover Sport,Automatic,12,3460000
15867,Lagos,local,73138,4,2008,Hyundai,Tucson,Automatic,12,872500
15868,Port Harcourt,local,27471,2,2008,Honda,Pilot,Automatic,12,10360000
15869,Lagos,local,174658,5,2008,Hyundai,Santa Fe,Automatic,12,700000
15870,Lagos,foreign,43340,3,2008,Mercedes-Benz,C300,Automatic,12,12660000
15871,Lagos,foreign,243676,5,2008,Kia,Sorento,Automatic,12,1505000
15872,Abuja,foreign,86999,3,2008,Ford,Edge,Automatic,12,2770000
15873,Lagos,foreign,59335,3,2008,Kia,Optima,Automatic,12,5185000
15874,Lagos,local,229880,5,2008,Honda,Pilot,Automatic,12,1217500
15875,Lagos,local,74779,,2008,Land,Rover Range Rover Vogue,Automatic,12,1100000
15876,Lagos,local,27778,,2008,Land,Rover Lr4,Automatic,12,7700000
15877,Abuja,local,122048,4,2008,Honda,Accord Crosstour,Automatic,12,2885000
15878,Lagos,local,66866,4,2008,Toyota,4Runner,Automatic,12,3345000
15879,Lagos,foreign,132847,4,2008,BMW,X3,Automatic,12,2080000
15880,Lagos,local,72031,5,2008,Toyota,Corolla,Automatic,12,1505000
15881,Abuja,local,201363,4,2008,Nissan,Xterra,Automatic,12,642500
15882,Lagos,foreign,17784,2,2008,Mercedes-Benz,S550,Automatic,12,27350000
15883,Lagos,local,119066,3,2008,Hyundai,Sonata,Automatic,12,2310000
15884,Lagos,local,171963,4,1999,Infiniti,QX4,Automatic,21,412500
15885,Lagos,local,330067,4,1997,Lexus,Ls,Automatic,23,470000
15886,Owerri,local,235354,4,2008,Toyota,Sienna,Automatic,12,930000
15887,Lagos,foreign,173669,5,2008,Acura,Mdx,Automatic,12,2885000
15888,Lagos,foreign,251442,4,2008,Infiniti,FX35,Automatic,12,1735000
15889,Port Harcourt,local,126636,4,2008,Ford,Taurus,Automatic,12,585000
15890,Lagos,local,113949,4,2008,Honda,Accord,Automatic,12,527500
15891,Port Harcourt,local,211000,4,2008,Acura,Legend,Automatic,12,585000
15892,Lagos,foreign,5683,5,2008,Toyota,Sienna,Automatic,12,9210000
15893,Ilorin,foreign,81398,4,2008,Toyota,Camry,Automatic,12,2137500
15894,Asaba,local,185095,3,2008,Toyota,4Runner,Automatic,12,1390000
15895,Lagos,local,155419,4,2008,Acura,Mdx,Automatic,12,930000
15896,Lagos,local,185965,5,2008,Infiniti,Fx,Automatic,12,1217500
15897,Lagos,local,1,5,1999,Chevrolet,Venture,Automatic,21,585000
15898,Port Harcourt,local,145234,4,1998,Toyota,Camry,Automatic,22,700000
15899,Port Harcourt,local,49844,4,2008,Mercedes-Benz,Cls500,Automatic,12,1390000
15900,Lagos,local,317484,5,2008,Toyota,Sienna,Automatic,12,815000
15901,Asaba,local,49645,3,2008,Toyota,Corolla,Automatic,12,3460000
15902,Abuja,local,110755,3,2008,MERCEDES,BENZ C 300,Automatic,12,4610000
15903,Abuja,local,117992,3,2008,Mercedes-Benz,Glk350,Automatic,12,9210000
15904,Lagos,local,101297,3,2008,Ford,Focus,Automatic,12,757500
15905,Lagos,foreign,156851,3,2008,Toyota,Sienna,Automatic,12,5185000
15906,Abuja,foreign,166126,3,2008,Toyota,Sienna,Automatic,12,2310000
15907,Lagos,local,146084,4,2008,Volkswagen,Passat,Automatic,12,1850000
15908,Lagos,local,112723,5,2008,Toyota,Sienna,Automatic,12,1620000
15909,Lagos,local,80864,4,2008,Lexus,Gx,Automatic,12,2655000
15910,Onitsha,foreign,367079,3,2008,Toyota,Sienna,Automatic,12,2195000
15911,Abuja,foreign,19977,2,2008,Honda,Civic,Automatic,12,9210000
15912,Lagos,local,134324,,1999,Mercedes-Benz,Ml320,Automatic,21,600000
15913,Abuja,local,68027,3,2008,Nissan,Rogue,Automatic,12,3300000
15914,Abuja,local,163218,3,2008,Toyota,Land Cruiser Prado,Automatic,12,17260000
15915,Lagos,local,84806,3,2008,Nissan,Altima,Automatic,12,2655000
15916,Lagos,foreign,133135,4,2008,Toyota,Camry,Automatic,12,4207500
15917,Lagos,local,180655,5,2008,Ford,Escape,Automatic,12,723000
15918,Port Harcourt,local,220553,3,2008,Ford,Focus,Automatic,12,700000
15919,Abuja,local,1998,3,2008,BMW,5 Series,Automatic,12,470000
15920,Lagos,foreign,130119,4,2008,Nissan,Murano,Automatic,12,1735000
15921,Asaba,local,47435,4,2008,Mercedes-Benz,S500,Automatic,12,9210000
15922,Lagos,foreign,152056,3,2008,Nissan,Quest,Automatic,12,1160000
15923,Lagos,foreign,7150,4,2008,Chrysler,S 200,Automatic,12,5760000
15924,Port Harcourt,local,62008,3,2008,Kia,Soul,Automatic,12,1160000
15925,Lagos,local,209061,5,1999,Nissan,Quest,Automatic,21,355000
15926,Abuja,local,228801,3,2008,Toyota,Sienna,Automatic,12,1045000
15927,Lagos,local,74345,5,2008,Toyota,Camry,Automatic,12,3460000
15928,Lagos,local,28672,4,2008,Volkswagen,Passat,Automatic,12,2885000
15929,Lagos,foreign,18000,3,2008,Toyota,Corolla,Automatic,12,9210000
15930,Port Harcourt,local,179884,4,1999,Lexus,Rx,Automatic,21,1160000
15931,Lagos,local,231343,4,1999,Sonata,1999,Automatic,21,389500
15932,Lagos,local,137928,4,2008,Almera,2002,Automatic,12,872500
